Year,Party_Type,State_Name,Expanded.Party.Name,Poll_No,Assembly_No,ID,Election_Type,ECI_Abb,Party_type_TCPD
2017,Registered (Unrecognised),Uttar_Pradesh,Jan Adhikar Party,0,17,4117,AE,JANADIP,
2018,Registered (Unrecognised),Madhya_Pradesh,Jan Adhikar Party,0,15,4117,AE,JANADIP,
2018,Registered (Unrecognised),Rajasthan,Jan Adhikar Party,0,15,4117,AE,JANADIP,
2019,,Bihar,Jan Adhikar Party,0,17,4117,GE,,Local Party
2019,,Maharashtra,Jan Adhikar Party,0,17,4117,GE,,Local Party
2019,,Uttar_Pradesh,Jan Adhikar Party,0,17,4117,GE,,Local Party
2019,,Madhya_Pradesh,Jan Adhikar Party,0,17,4117,GE,,Local Party
2018,Registered (Unrecognised),Madhya_Pradesh,Jan Adhikar Party (Loktantrik),0,15,18226,AE,JAP(L),
2015,Registered (Unrecognised),Bihar,Jan Adhikar Party (Loktantrik),0,16,18226,AE,JAPL,
2017,Registered (Unrecognised),Uttar_Pradesh,Jan Adhikar Party (Loktantrik),0,17,18226,AE,JAPL,
2019,,Bihar,Jan Adhikar Party (Loktantrik),0,17,18226,GE,,Local Party
2003,Registered (Unrecognised),Delhi,Jan Chetna Party,0,7,4123,AE,JCP,
2004,Registered (Unrecognised) Parties,Haryana,Jan Chetna Party,0,14,4123,GE,JCP,Local Party
2009,Registered (Unrecognised) Parties,Haryana,Jan Chetna Party,0,15,4123,GE,JCP,Local Party
1967,Registered (Unrecognised),Madhya_Pradesh,Jan Congress,0,4,4124,AE,JAC,
1967,Registered (Unrecognized),Odisha,JAN CONGRESS,0,4,4124,AE,JAC,
1971,state,Odisha,JAN CONGRESS,0,5,4124,AE,JAC,
1974,state,Odisha,JAN CONGRESS,0,6,4124,AE,JAC,
2016,Registered (Unrecognised),Assam,Jan Congress Party,0,14,4128,AE,JNCP,
1991,Registered (Unrecognised) Parties,Delhi,Jan Ekata Morcha,0,10,11049,GE,JEM,Local Party
1982,,Bihar,Jan Ekta Dal,1,7,11080,GE,JKD,
2009,Registered (Unrecognised) Parties,Uttar_Pradesh,Jan Ekta Dal,0,15,11080,GE,JKD,Local Party
1992,,Delhi,JAN EKTA MORCHA,1,10,11049,GE,JEM,
1993,Registered (Unrecognised),Delhi,Jan Ekta Morcha,0,5,11049,AE,JEM,
1996,Registered (Unrecognised) Parties,Delhi,JAN EKTA MORCHA,0,11,11049,GE,JEM,Local Party
2017,Registered (Unrecognised),Uttar_Pradesh,Jan Jan Party,0,17,4130,AE,JANJAN,
2017,Registered (Unrecognised),Uttar_Pradesh,Jan Kalyan Party,0,17,4131,AE,JANKP,
2018,Registered (Unrecognised),Madhya_Pradesh,Jan Kalyan Party,0,15,4131,AE,JANKP,
1967,Registered (Unrecognised),Bihar,Jan Kranti Dal,0,4,4133,AE,JKD,
2012,Registered (Unrecognised),Uttar_Pradesh,Jan Kranti Party(Rashtrawadi),0,16,4134,AE,JaKP,
2007,Registered (Unrecognised),Uttarakhand,Jan Lok Kalyan Party,0,2,4136,AE,JLKP,
2012,Registered (Unrecognised),Uttar_Pradesh,Jan Lok Kalyan Party,0,16,4136,AE,JLKP,
2012,Registered (Unrecognised),Uttarakhand,Jan Lok Kalyan Party,0,3,4136,AE,JLKP,
2007,Registered (Unrecognised),Punjab,Jan Morcha,0,13,4139,AE,JM,
2007,Registered (Unrecognised),Uttar_Pradesh,Jan Morcha,0,15,4139,AE,JM,
2007,Registered (Unrecognised),Uttarakhand,Jan Morcha,0,2,4139,AE,JM,
2007,,Uttar_Pradesh,Jan Morcha,1,14,4139,GE,JM,
2009,Registered (Unrecognised) Parties,Uttar_Pradesh,Jan Morcha,0,15,4139,GE,JM,Local Party
2014,Registered (Unrecognized),Odisha,Jan Morcha,0,15,4139,AE,JM,
2014,REGISTERED(Unrecognised) PARTIES,Haryana,Jan Morcha,0,16,4139,GE,JM,Local Party
1991,Registered (Unrecognised) Parties,Andhra_Pradesh,Jan Parishad,0,10,11238,GE,JNP,National Party
1991,Registered (Unrecognised) Parties,Bihar,Jan Parishad,0,10,11238,GE,JNP,National Party
1991,Registered (Unrecognised) Parties,Delhi,Jan Parishad,0,10,11238,GE,JNP,National Party
1991,Registered (Unrecognised) Parties,Gujarat,Jan Parishad,0,10,11238,GE,JNP,National Party
1991,Registered (Unrecognised) Parties,Himachal_Pradesh,Jan Parishad,0,10,11238,GE,JNP,National Party
1991,Registered (Unrecognised) Parties,Karnataka,Jan Parishad,0,10,11238,GE,JNP,National Party
1991,Registered (Unrecognised) Parties,Maharashtra,Jan Parishad,0,10,11238,GE,JNP,National Party
1991,Registered (Unrecognised) Parties,Odisha,Jan Parishad,0,10,11238,GE,JNP,National Party
1991,Registered (Unrecognised) Parties,Uttar_Pradesh,Jan Parishad,0,10,11238,GE,JNP,National Party
1991,Registered (Unrecognised) Parties,West_Bengal,Jan Parishad,0,10,11238,GE,JNP,National Party
1991,Registered (Unrecognised),Uttar_Pradesh,JAN PARISHAD,0,11,11238,AE,JNP,
1996,Registered (Unrecognised) Parties,Haryana,JAN PARISHAD,0,11,11238,GE,JPS,Local Party
2012,Registered (Unrecognised),Uttar_Pradesh,Jan Raajya Party,0,16,4143,AE,JaRaP,
2014,REGISTERED(Unrecognised) PARTIES,Uttar_Pradesh,Jan Raajya Party,0,16,4143,GE,JaRaP,Local Party
2014,REGISTERED(Unrecognised) PARTIES,Uttar_Pradesh,Jan Raksha Party,0,16,16152,GE,JaRaPa,Local Party
1998,Registered (Unrecognised) Parties,Delhi,JAN SAMANTA PARTY,0,12,4144,GE,JSMP,Local Party
1998,Registered (Unrecognised),Delhi,Jan Samanta Party,0,6,4144,AE,JSMP,
2003,Registered (Unrecognised),Delhi,Jan Samanta Party,0,7,4144,AE,JSMP,
2012,Registered (Unrecognised),Uttar_Pradesh,Jan Samanta Party,0,16,4144,AE,JSMP,
2013,Registered (Unrecognised),Delhi,Jan Samanta Party,0,9,4144,AE,JSMP,
2014,REGISTERED(Unrecognised) PARTIES,Delhi,Jan Samanta Party,0,16,4144,GE,JSMP,Local Party
2018,Registered (Unrecognised),Madhya_Pradesh,Jan Samman party,0,15,4148,AE,JSMP,
2019,,Uttar_Pradesh,Jan Samman party,0,17,4148,GE,,Local Party
2019,,NCT_OF_Delhi,Jan Samman party,0,17,4148,GE,,Local Party
2019,,Delhi,Jan Samman party,0,17,4148,GE,,Local Party
2019,,Madhya_Pradesh,Jan Samman party,0,17,4148,GE,,Local Party
1962,National,Gujarat,Jan Sangh,0,1,4152,AE,JS,
1962,National,Maharashtra,JAN SANGH,0,1,4152,AE,JS,
1962,National,Mysore,JAN SANGH,0,2,4152,AE,JS,
1962,National,Andhra_Pradesh,Jan Sangh,0,3,4152,AE,JS,
1962,National Parties,Andhra_Pradesh,JAN SANGH,0,3,4152,GE,JS,National Party
1962,National,Assam,Jan Sangh,0,3,4152,AE,JS,
1962,National,Bihar,Jan Sangh,0,3,4152,AE,JS,
1962,National Parties,Bihar,JAN SANGH,0,3,4152,GE,JS,National Party
1962,National Parties,Delhi,JAN SANGH,0,3,4152,GE,JS,National Party
1962,National Parties,Gujarat,JAN SANGH,0,3,4152,GE,JS,National Party
1962,National Parties,Himachal_Pradesh,JAN SANGH,0,3,4152,GE,JS,National Party
1962,National Parties,Kerala,JAN SANGH,0,3,4152,GE,JS,National Party
1962,National,Madhya_Pradesh,JAN SANGH,0,3,4152,AE,JS,
1962,National Parties,Madhya_Pradesh,JAN SANGH,0,3,4152,GE,JS,National Party
1962,National Parties,Madras,JAN SANGH,0,3,4152,GE,JS,National Party
1962,National Parties,Maharashtra,JAN SANGH,0,3,4152,GE,JS,National Party
1962,National Parties,Mysore,JAN SANGH,0,3,4152,GE,JS,National Party
1962,National,Punjab,JAN SANGH,0,3,4152,AE,JS,
1962,National Parties,Punjab,JAN SANGH,0,3,4152,GE,JS,National Party
1962,National,Rajasthan,JAN SANGH,0,3,4152,AE,JS,
1962,National Parties,Rajasthan,JAN SANGH,0,3,4152,GE,JS,National Party
1962,National,Uttar_Pradesh,JAN SANGH,0,3,4152,AE,JS,
1962,National Parties,Uttar_Pradesh,JAN SANGH,0,3,4152,GE,JS,National Party
1962,National,West_Bengal,JAN SANGH,0,3,4152,AE,JS,
1962,National Parties,West_Bengal,JAN SANGH,0,3,4152,GE,JS,National Party
1963,,Madhya_Pradesh,JAN SANGH,1,3,4152,GE,JS,National Party
1964,,Bihar,JAN SANGH,1,3,4152,GE,JS,National Party
1964,,Rajasthan,JAN SANGH,1,3,4152,GE,JS,National Party
1964,,Uttar_Pradesh,JAN SANGH,1,3,4152,GE,JS,National Party
2017,Registered (Unrecognised),Gujarat,Jan Sangh Party,0,13,4162,AE,Jan Sangh Party,
2012,Registered (Unrecognised),Uttar_Pradesh,Jan Sangh Party,0,16,4162,AE,JASP,
2014,Registered (Unrecognised),Andhra_Pradesh,Jan Sangh Party,0,14,4162,AE,JASP,
2017,Registered (Unrecognised),Gujarat,Jan Sangh Party,0,13,4162,AE,JASP,
2017,Registered (Unrecognised),Gujarat,Jan Sangh Party,0,13,4162,AE,JSP,
2019,,West_Bengal,Jan Sangh Party,0,17,4162,GE,,Local Party
2017,Registered (Unrecognised),Uttar_Pradesh,Jan Sangharsh Virat Party,0,17,4165,AE,JSVP,
2018,Registered (Unrecognised),Madhya_Pradesh,Jan Sangharsh Virat Party,0,15,4165,AE,JSVP,
2019,,Gujarat,Jan Sangharsh Virat Party,0,17,4165,GE,,Local Party
2019,,West_Bengal,Jan Sangharsh Virat Party,0,17,4165,GE,,Local Party
2019,,Jharkhand,Jan Sangharsh Virat Party,0,17,4165,GE,,Local Party
2019,,Rajasthan,Jan Sangharsh Virat Party,0,17,4165,GE,,Local Party
1999,Registered (Unrecognised) Parties,Uttar_Pradesh,Jan Satta Party,0,13,11332,GE,JSAP,Local Party
2002,Registered (Unrecognised),Uttar_Pradesh,Jan Satta Party,0,14,11332,AE,JSAP,
2017,Registered (Unrecognised),Gujarat,Jan Satya Path Party,0,13,4169,AE,Jan Satya Path Party,
2017,Registered (Unrecognised),Gujarat,Jan Satya Path Party,0,13,4169,AE,JANSAPP,
2017,Registered (Unrecognised),Gujarat,Jan Satya Path Party,0,13,4169,AE,JSPP,
2019,,Gujarat,Jan Satya Path Party,0,17,4169,GE,,Local Party
2017,Registered (Unrecognised),Uttar_Pradesh,Jan Seva Sahayak Party,0,17,4171,AE,JaSSP,
2017,Registered (Unrecognised),Uttar_Pradesh,Jan Seva Sahayak Party,0,17,4171,AE,JASSP,
2019,,Uttar_Pradesh,Jan Seva Sahayak Party,0,17,4171,GE,,Local Party
2014,REGISTERED(Unrecognised) PARTIES,Uttar_Pradesh,Jan Sevak Party,0,16,16154,GE,JSK,Local Party
2017,Registered (Unrecognised),Uttar_Pradesh,Jan Sevak Party,0,17,16154,AE,JSK,
2012,Registered (Unrecognised),Uttar_Pradesh,Jan Shakti Dal,0,16,4175,AE,JaSD,
2016,Registered (Unrecognised),Tamil_Nadu,Jan Shakti Dal,0,11,4175,AE,JaSD,
2016,Registered (Unrecognised),Tamil_Nadu,Jan Shakti Dal,0,11,4175,AE,JASD,
2017,Registered (Unrecognised),Uttar_Pradesh,Jan Shakti Dal,0,17,4175,AE,JaSD,
2017,Registered (Unrecognised),Uttar_Pradesh,Jan Shakti Dal,0,17,4175,AE,JASD,
2019,,Uttar_Pradesh,Jan Shakti Dal,0,17,4175,GE,,Local Party
2014,STATE PARTIES,Uttar_Pradesh,Jan Shakti Ekta Party,0,16,16155,GE,JSEP,Local Party
2017,,Uttar_Pradesh,Jan Shakti Ekta Party,0,17,16155,AE,JSEP,
2019,,Uttar_Pradesh,Jan Shakti Ekta Party,0,17,16155,GE,,Local Party
2004,Registered (Unrecognised),Maharashtra,Jan Surajya Shakti,0,10,4180,AE,JSS,
2009,Registered (Unrecognised),Maharashtra,Jan Surajya Shakti,0,11,4180,AE,JSS,
2009,Registered (Unrecognised) Parties,Maharashtra,Jan Surajya Shakti,0,15,4180,GE,JSS,Local Party
2014,Registered (Unrecognised),Maharashtra,Jan Surajya Shakti,0,12,4180,AE,JSS,
1993,Registered (Unrecognised),Uttar_Pradesh,JAN SWARAJYA PARTY,0,12,4183,AE,JSP,
1996,Registered (Unrecognised) Parties,Uttar_Pradesh,JAN SWARAJYA PARTY,0,11,4183,GE,JSWP,Local Party
2012,Registered (Unrecognised),Uttar_Pradesh,Jan-Nyay Dal,0,16,4185,AE,JND,
2013,Registered (Unrecognised),Madhya_Pradesh,Jan-Nyay Dal,0,14,4185,AE,JND,
2014,REGISTERED(Unrecognised) PARTIES,Madhya_Pradesh,Jan-Nyay Dal,0,16,4185,GE,JND,Local Party
1967,Registered (Unrecognised) Parties,Madhya_Pradesh,JANA CONGRESS,0,4,4124,GE,JAC,Local Party
1971,State Parties,Odisha,JANA CONGRESS,0,5,4124,GE,JAC,Local Party
2009,Registered (Unrecognized),Odisha,Jana Hitkari Party,0,14,11057,AE,JHKP,
2009,Registered (Unrecognised) Parties,Odisha,Jana Hitkari Party,0,15,11057,GE,JHKP,Local Party
2019,,Andhra_Pradesh,Jana Jagruti Party,0,17,17070,GE,,Local Party
2019,,Andhra_Pradesh,Jana Jagruti Party,0,15,17070,AE,,
1967,Registered (Unrecognised) Parties,Bihar,JANA KRANTI DAL,0,4,4133,GE,JKD,Local Party
2018,Registered (Unrecognised),Karnataka,Jana Samanyara Party (Karnataka),0,10,4188,AE,Jana Samanyara Party (Karnataka),
2018,Registered (Unrecognised),Karnataka,Jana Samanyara Party (Karnataka),0,10,4188,AE,JSMP(K),
2004,Registered (Unrecognised) Parties,West_Bengal,Jana Unnayan Mancha,0,14,11335,GE,JUM,Local Party
2006,Registered (Unrecognised),West_Bengal,Jana Unnayan Mancha,0,14,11335,AE,JUM,
2018,Registered (Unrecognised),Telangana,Jana Vaahini Party,0,2,4190,AE,JVHNP,
2019,,Andhra_Pradesh,Jana Vaahini Party,0,15,4190,AE,,
2001,Registered (Unrecognised),Kerala,Janadhipathiya Samrekshna Samiti,0,12,4191,AE,JPSS,
2006,State,Kerala,Janadhipathya Samrakshana Samithi,0,13,4192,AE,JPSS,
2011,State,Kerala,Janadhipathya Samrakshana Samithi,0,14,4192,AE,JPSS,
2018,Registered (Unrecognised),Karnataka,Janahitha Paksha,0,10,4195,AE,Janahitha Paksha,
2018,Registered (Unrecognised),Karnataka,Janahitha Paksha,0,10,4195,AE,JPK,
2019,,Andhra_Pradesh,Janam Manam Party,0,15,18222,AE,,
2019,,Andhra_Pradesh,Janapaalana Party (Democratic),0,17,17114,GE,,Local Party
2019,,Andhra_Pradesh,Janapaalana Party (Democratic),0,15,17114,AE,,
2019,,Andhra_Pradesh,Janasena Party,0,17,17069,GE,,Local Party
2019,,Telangana,Janasena Party,0,17,17069,GE,,Local Party
2019,,Andhra_Pradesh,Janasena Party,0,15,17069,AE,,
2018,Registered (Unrecognised),Madhya_Pradesh,Janata Congress,0,15,4196,AE,JC,
2018,States (Other States),Chhattisgarh,Janata Congress,0,4,4196,AE,JC,
2019,,Maharashtra,Janata Congress,0,17,4196,GE,,Local Party
2019,,Jharkhand,Janata Congress,0,17,4196,GE,,Local Party
2019,,Madhya_Pradesh,Janata Congress,0,17,4196,GE,,Local Party
2019,,Uttar_Pradesh,Janata Congress,0,17,4196,GE,,Local Party
1991,Registered (Unrecognised) Parties,Delhi,Janata Congress Party of Bharatvarsha,0,10,10870,GE,JC,Local Party
2016,Registered (Unrecognised),Assam,Janata Congress Party of Bharatvarsha,0,14,10870,AE,JCPB,
1989,National,Uttar_Pradesh,JANATA DAL,0,10,4217,AE,JD,
1989,National,Goa,Janata Dal,0,1,4217,AE,JD,
1989,National,Karnataka,JANATA DAL,0,4,4217,AE,JD,
1989,National,Andhra_Pradesh,Janata Dal,0,9,4217,AE,JD,
1989,National Parties,Andhra_Pradesh,JANATA DAL,0,9,4217,GE,JD,National Party
1989,National Parties,Bihar,JANATA DAL,0,9,4217,GE,JD,National Party
1989,National Parties,Chandigarh,JANATA DAL,0,9,4217,GE,JD,National Party
1989,National Parties,Daman_&_Diu,JANATA DAL,0,9,4217,GE,JD,National Party
1989,National Parties,Delhi,JANATA DAL,0,9,4217,GE,JD,National Party
1989,National Parties,Goa,JANATA DAL,0,9,4217,GE,JD,National Party
1989,National Parties,Gujarat,JANATA DAL,0,9,4217,GE,JD,National Party
1989,National Parties,Haryana,JANATA DAL,0,9,4217,GE,JD,National Party
1989,National Parties,Himachal_Pradesh,JANATA DAL,0,9,4217,GE,JD,National Party
1989,National Parties,Jammu_&_Kashmir,JANATA DAL,0,9,4217,GE,JD,National Party
1989,National Parties,Karnataka,JANATA DAL,0,9,4217,GE,JD,National Party
1989,National Parties,Kerala,JANATA DAL,0,9,4217,GE,JD,National Party
1989,National Parties,Madhya_Pradesh,JANATA DAL,0,9,4217,GE,JD,National Party
1989,National Parties,Maharashtra,JANATA DAL,0,9,4217,GE,JD,National Party
1989,National Parties,Manipur,JANATA DAL,0,9,4217,GE,JD,National Party
1989,National Parties,Odisha,JANATA DAL,0,9,4217,GE,JD,National Party
1989,National Parties,Punjab,JANATA DAL,0,9,4217,GE,JD,National Party
1989,National Parties,Rajasthan,JANATA DAL,0,9,4217,GE,JD,National Party
1989,National Parties,Tamil_Nadu,JANATA DAL,0,9,4217,GE,JD,National Party
1989,National Parties,Uttar_Pradesh,JANATA DAL,0,9,4217,GE,JD,National Party
1989,National Parties,West_Bengal,JANATA DAL,0,9,4217,GE,JD,National Party
1990,National,Bihar,Janata Dal,0,10,4217,AE,JD,
1990,National,Odisha,Janata Dal,0,10,4217,AE,JD,
1990,National,Arunachal_Pradesh,Janata Dal,0,4,4217,AE,JD,
1990,National,Manipur,JANATA DAL,0,6,4217,AE,JD,
1990,National,Gujarat,Janata Dal,0,7,4217,AE,JD,
1990,National,Himachal_Pradesh,JANATA DAL,0,7,4217,AE,JD,
1990,National,Maharashtra,JANATA DAL,0,7,4217,AE,JD,
1990,National,Puducherry,JANATA DAL,0,7,4217,AE,JD,
1990,National,Madhya_Pradesh,JANATA DAL,0,9,4217,AE,JD,
1990,National,Rajasthan,JANATA DAL,0,9,4217,AE,JD,
1991,National Parties,Andhra_Pradesh,Janata Dal,0,10,4217,GE,JD,National Party
1991,National Parties,Arunachal_Pradesh,Janata Dal,0,10,4217,GE,JD,National Party
1991,National Parties,Assam,Janata Dal,0,10,4217,GE,JD,National Party
1991,National Parties,Bihar,Janata Dal,0,10,4217,GE,JD,National Party
1991,National Parties,Chandigarh,Janata Dal,0,10,4217,GE,JD,National Party
1991,National Parties,Daman_&_Diu,Janata Dal,0,10,4217,GE,JD,National Party
1991,National Parties,Delhi,Janata Dal,0,10,4217,GE,JD,National Party
1991,National Parties,Goa,Janata Dal,0,10,4217,GE,JD,National Party
1991,National Parties,Gujarat,Janata Dal,0,10,4217,GE,JD,National Party
1991,National Parties,Haryana,Janata Dal,0,10,4217,GE,JD,National Party
1991,National Parties,Himachal_Pradesh,Janata Dal,0,10,4217,GE,JD,National Party
1991,National Parties,Karnataka,Janata Dal,0,10,4217,GE,JD,National Party
1991,National,Kerala,JANATA DAL,0,10,4217,AE,JD,
1991,National Parties,Kerala,Janata Dal,0,10,4217,GE,JD,National Party
1991,National Parties,Lakshadweep,Janata Dal,0,10,4217,GE,JD,National Party
1991,National Parties,Madhya_Pradesh,Janata Dal,0,10,4217,GE,JD,National Party
1991,National Parties,Maharashtra,Janata Dal,0,10,4217,GE,JD,National Party
1991,National Parties,Manipur,Janata Dal,0,10,4217,GE,JD,National Party
1991,National Parties,Mizoram,Janata Dal,0,10,4217,GE,JD,National Party
1991,National Parties,Odisha,Janata Dal,0,10,4217,GE,JD,National Party
1991,National Parties,Rajasthan,Janata Dal,0,10,4217,GE,JD,National Party
1991,National Parties,Tamil_Nadu,Janata Dal,0,10,4217,GE,JD,National Party
1991,National Parties,Uttar_Pradesh,Janata Dal,0,10,4217,GE,JD,National Party
1991,National Parties,West_Bengal,Janata Dal,0,10,4217,GE,JD,National Party
1991,National,Uttar_Pradesh,JANATA DAL,0,11,4217,AE,JD,
1991,National,West_Bengal,JANATA DAL,0,11,4217,AE,JD,
1991,National,Tamil_Nadu,JANATA DAL,0,6,4217,AE,JD,
1991,National,Haryana,Janata Dal,0,7,4217,AE,JD,
1991,National,Puducherry,JANATA DAL,0,8,4217,AE,JD,
1991,National,Assam,Janata Dal,0,9,4217,AE,JD,
1992,National,Punjab,JANATA DAL,0,10,4217,AE,JD,
1992,National Parties,Punjab,Janata Dal,0,10,4217,GE,JD,National Party
1992,,West_Bengal,Janata Dal,0,10,4217,GE,JD,National Party
1992,,Delhi,JANATA DAL,1,10,4217,GE,JD,National Party
1994,National,Andhra_Pradesh,Janata Dal,0,10,4217,AE,JD,
1994,National,Goa,Janata Dal,0,2,4217,AE,JD,
1994,,Odisha,JANATA DAL,1,10,4217,GE,JD,National Party
1995,National,Bihar,Janata Dal,0,11,4217,AE,JD,
1995,National,Odisha,Janata Dal,0,11,4217,AE,JD,
1995,National,Arunachal_Pradesh,Janata Dal,0,5,4217,AE,JD,
1995,National,Manipur,JANATA DAL,0,7,4217,AE,JD,
1995,National,Gujarat,Janata Dal,0,8,4217,AE,JD,
1995,National,Maharashtra,JANATA DAL,0,8,4217,AE,JD,
1996,National,Assam,Janata Dal,0,10,4217,AE,JD,
1996,National Parties,Assam,JANATA DAL,0,11,4217,GE,JD,National Party
1996,National Parties,Bihar,JANATA DAL,0,11,4217,GE,JD,National Party
1996,National Parties,Chandigarh,JANATA DAL,0,11,4217,GE,JD,National Party
1996,National Parties,Delhi,JANATA DAL,0,11,4217,GE,JD,National Party
1996,National Parties,Gujarat,JANATA DAL,0,11,4217,GE,JD,National Party
1996,National Parties,Haryana,JANATA DAL,0,11,4217,GE,JD,National Party
1996,National Parties,Himachal_Pradesh,JANATA DAL,0,11,4217,GE,JD,National Party
1996,National Parties,Jammu_&_Kashmir,JANATA DAL,0,11,4217,GE,JD,National Party
1996,National Parties,Karnataka,JANATA DAL,0,11,4217,GE,JD,National Party
1996,National,Kerala,JANATA DAL,0,11,4217,AE,JD,
1996,National Parties,Kerala,JANATA DAL,0,11,4217,GE,JD,National Party
1996,National Parties,Lakshadweep,JANATA DAL,0,11,4217,GE,JD,National Party
1996,National Parties,Madhya_Pradesh,JANATA DAL,0,11,4217,GE,JD,National Party
1996,National Parties,Maharashtra,JANATA DAL,0,11,4217,GE,JD,National Party
1996,National Parties,Manipur,JANATA DAL,0,11,4217,GE,JD,National Party
1996,National Parties,Odisha,JANATA DAL,0,11,4217,GE,JD,National Party
1996,National Parties,Punjab,JANATA DAL,0,11,4217,GE,JD,National Party
1996,National Parties,Rajasthan,JANATA DAL,0,11,4217,GE,JD,National Party
1996,National Parties,Tamil_Nadu,JANATA DAL,0,11,4217,GE,JD,National Party
1996,National Parties,Tripura,JANATA DAL,0,11,4217,GE,JD,National Party
1996,National Parties,Uttar_Pradesh,JANATA DAL,0,11,4217,GE,JD,National Party
1996,National Parties,West_Bengal,JANATA DAL,0,11,4217,GE,JD,National Party
1996,National,West_Bengal,JANATA DAL,0,12,4217,AE,JD,
1996,National,Uttar_Pradesh,JANATA DAL,0,13,4217,AE,JD,
1996,National,Jammu_&_Kashmir,JANATA DAL,0,7,4217,AE,JD,
1996,National,Tamil_Nadu,JANATA DAL,0,7,4217,AE,JD,
1996,National,Haryana,Janata Dal,0,8,4217,AE,JD,
1996,National,Puducherry,JANATA DAL,0,9,4217,AE,JD,
1996,,Odisha,JANATA DAL,1,11,4217,GE,JD,National Party
1997,National,Punjab,JANATA DAL,0,11,4217,AE,JD,
1997,,Odisha,JANATA DAL,1,11,4217,GE,JD,National Party
1997,,Rajasthan,JANATA DAL,1,11,4217,GE,JD,National Party
1998,National Parties,Andhra_Pradesh,JANATA DAL,0,12,4217,GE,JD,National Party
1998,National Parties,Arunachal_Pradesh,JANATA DAL,0,12,4217,GE,JD,National Party
1998,National Parties,Assam,JANATA DAL,0,12,4217,GE,JD,National Party
1998,National Parties,Bihar,JANATA DAL,0,12,4217,GE,JD,National Party
1998,National Parties,Delhi,JANATA DAL,0,12,4217,GE,JD,National Party
1998,National Parties,Gujarat,JANATA DAL,0,12,4217,GE,JD,National Party
1998,National Parties,Haryana,JANATA DAL,0,12,4217,GE,JD,National Party
1998,National Parties,Himachal_Pradesh,JANATA DAL,0,12,4217,GE,JD,National Party
1998,National Parties,Jammu_&_Kashmir,JANATA DAL,0,12,4217,GE,JD,National Party
1998,National Parties,Karnataka,JANATA DAL,0,12,4217,GE,JD,National Party
1998,National Parties,Kerala,JANATA DAL,0,12,4217,GE,JD,National Party
1998,National Parties,Lakshadweep,JANATA DAL,0,12,4217,GE,JD,National Party
1998,National Parties,Madhya_Pradesh,JANATA DAL,0,12,4217,GE,JD,National Party
1998,National Parties,Maharashtra,JANATA DAL,0,12,4217,GE,JD,National Party
1998,National Parties,Odisha,JANATA DAL,0,12,4217,GE,JD,National Party
1998,National Parties,Punjab,JANATA DAL,0,12,4217,GE,JD,National Party
1998,National Parties,Rajasthan,JANATA DAL,0,12,4217,GE,JD,National Party
1998,National Parties,Uttar_Pradesh,JANATA DAL,0,12,4217,GE,JD,National Party
1998,national,Meghalaya,Janata Dal,0,6,4217,AE,JD,
1998,national,Mizoram,Janata Dal,0,8,4217,AE,JD,
1998,National,Gujarat,Janata Dal,0,9,4217,AE,JD,
1998,,Gujarat,JANATA DAL,1,12,4217,GE,JD,National Party
2000,,Karnataka,Janata Dal  (Secular),1,13,10979,GE,JD(S),State-based Party
2002,,Jammu_&_Kashmir,Janata Dal  (Secular),1,13,10979,GE,JD(S),State-based Party
2002,,Karnataka,Janata Dal  (Secular),1,13,10979,GE,JD(S),State-based Party
2005,,Haryana,Janata Dal  (Secular),1,14,10979,GE,JD(S),State-based Party
2005,,Karnataka,Janata Dal  (Secular),1,14,10979,GE,JD(S),State-based Party
2009,State Parties,Andhra_Pradesh,Janata Dal  (Secular),0,15,10979,GE,JD(S),State-based Party
2009,State Parties,Bihar,Janata Dal  (Secular),0,15,10979,GE,JD(S),State-based Party
2009,State Parties,Delhi,Janata Dal  (Secular),0,15,10979,GE,JD(S),State-based Party
2009,State Parties,Jharkhand,Janata Dal  (Secular),0,15,10979,GE,JD(S),State-based Party
2009,State Parties,Karnataka,Janata Dal  (Secular),0,15,10979,GE,JD(S),State-based Party
2009,State Parties,Maharashtra,Janata Dal  (Secular),0,15,10979,GE,JD(S),State-based Party
2009,State Parties,Uttar_Pradesh,Janata Dal  (Secular),0,15,10979,GE,JD(S),State-based Party
2009,State Parties,Uttarakhand,Janata Dal  (Secular),0,15,10979,GE,JD(S),State-based Party
2012,,Karnataka,Janata Dal  (Secular),1,15,10979,GE,JD(S),State-based Party
2013,,Karnataka,Janata Dal  (Secular),1,15,10979,GE,JD(S),State-based Party
2014,STATE PARTIES,Andhra_Pradesh,Janata Dal  (Secular),0,16,10979,GE,JD(S),State-based Party
2014,STATE PARTIES,Karnataka,Janata Dal  (Secular),0,16,10979,GE,JD(S),State-based Party
2014,STATE PARTIES,Kerala,Janata Dal  (Secular),0,16,10979,GE,JD(S),State-based Party
2014,STATE PARTIES,Maharashtra,Janata Dal  (Secular),0,16,10979,GE,JD(S),State-based Party
2014,STATE PARTIES,Tamil_Nadu,Janata Dal  (Secular),0,16,10979,GE,JD(S),State-based Party
2019,,Karnataka,Janata Dal  (Secular),0,17,10979,GE,,State-based Party
2004,,Bihar,Janata Dal  (United),1,14,11002,GE,JD(U),State-based Party
2005,,Karnataka,Janata Dal  (United),1,14,11002,GE,JD(U),State-based Party
2006,,Bihar,Janata Dal  (United),1,14,11002,GE,JD(U),State-based Party
